"","Date_sold","Sell_price_EU","Online_since","Start_price_EU","Likes","Designer","Model","Condition","Material","Color","Location","P_Width_cm","P_Height_cm","P_Depth_cm","SW_Dustbag","SW_Original_box","SW_Original_papers","SW_Card_or_certificate","Seller_name","ST_Expert_seller","ST_Professional_seller","ST_Trusted_seller","ST_Fashion_activist","ST_Concierge_service","Reference","Link"
"2162",2020-11-01,313,2020-10-11,329,44,"Louis Vuitton","Bucket","Good condition","Cloth","Brown","France",0,0,0,0,0,0,0,"the brand collector",0,1,0,0,0,"12185564","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-bucket-louis-vuitton-handbag-12185564.shtml"
"2163",2020-10-10,313,2020-10-06,329,11,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","France",0,0,0,0,0,0,0,"the brand collector",0,1,0,0,0,"12106891","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-12106891.shtml"
"2164",2020-10-14,313,2020-10-05,395,35,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","Ireland",28,23,17,0,0,0,0,"Thora",0,0,0,0,0,"12066741","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-12066741.shtml"
"2165",2020-10-12,313,2020-10-04,329,6,"Louis Vuitton","Cartouchi<U+00E8>re","Good condition","Cloth","Brown","France",0,0,0,0,0,0,0,"the brand collector",0,1,0,0,0,"12071492","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-cartouchiere-louis-vuitton-handbag-12071492.shtml"
"2166",2020-06-10,313,2019-03-06,495,28,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","Switzerland",30,18,20,0,0,0,0,"Fancy Lux",0,1,0,0,0,"7105682","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-7105682.shtml"
"2167",2020-05-26,310.5,2020-04-28,341.67,27,"Louis Vuitton","Cartouchi<U+00E8>re","Good condition","Cloth","Brown","Australia",21,18,7.5,0,0,0,0,"ananda",0,0,0,0,0,"10115757","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-cartouchiere-louis-vuitton-handbag-10115757.shtml"
"2168",2020-10-21,314,2020-10-16,335,9,"Louis Vuitton","Bucket","Good condition","Cloth","Beige","France",0,0,0,0,0,0,0,"the brand collector",0,1,0,0,0,"12292132","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-cloth-bucket-louis-vuitton-handbag-12292132.shtml"
"2169",2020-06-04,327.2,2018-04-25,515.14,37,"Louis Vuitton","Unknown Model","Good condition","Cloth","Red","United States",33,24.1,18.3,0,0,0,0,"Jackie",0,0,0,0,0,"5611966","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-cloth-louis-vuitton-handbag-5611966.shtml"
"2170",2020-06-12,317.75,2020-06-12,341.29,2,"Louis Vuitton","Speedy","Fair condition","Cloth","Brown","United Kingdom",31,22,18,0,0,0,0,"Willbo",0,0,0,0,0,"10684315","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-10684315.shtml"
"2171",2020-10-18,315,2020-10-18,450,2,"Louis Vuitton","Ellipse","Good condition","Cloth","Brown","France",41,33,7.5,0,0,0,0,"edwige",0,0,0,0,0,"12331318","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-ellipse-louis-vuitton-handbag-12331318.shtml"
"2172",2020-10-07,315,2020-10-05,400,14,"Louis Vuitton","Saumur","Very good condition","Cloth","Brown","Italy",35,30,20,0,0,0,0,"titty",0,0,0,0,0,"12078894","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-saumur-louis-vuitton-handbag-12078894.shtml"
"2173",2020-09-26,315,2020-09-24,450,6,"Louis Vuitton","Viva Cit<U+00E9>","Good condition","Cloth","Brown","France",35,26,11,0,0,0,0,"victoria",0,0,0,0,0,"11923553","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-viva-cite-louis-vuitton-handbag-11923553.shtml"
"2174",2020-08-17,315,2020-08-15,315,59,"Louis Vuitton","Saint Cloud vintage","Good condition","Cloth","Brown","France",20,17,6,0,0,0,0,"Laura",0,0,0,0,0,"11413169","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-saint-cloud-vintage-louis-vuitton-handbag-11413169.shtml"
"2175",2020-07-21,315,2020-07-21,315,37,"Louis Vuitton","Neverfull","Very good condition","Cloth","White","Spain",0,0,0,0,0,0,0,"Xiao",0,0,0,0,0,"11136303","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-cloth-neverfull-louis-vuitton-handbag-11136303.shtml"
"2176",2020-08-08,315,2020-07-19,439,15,"Louis Vuitton","Looping","Good condition","Cloth","Gold","Italy",28,32,11,0,0,0,0,"manuela",0,0,0,0,0,"11125672","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/gold-cloth-looping-louis-vuitton-handbag-11125672.shtml"
"2177",2020-09-10,315,2020-07-19,335,49,"Louis Vuitton","Houston","Very good condition","Patent leather","White","Bulgaria",24,17,20,0,0,0,0,"Nikol",0,0,0,0,0,"11126369","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-patent-leather-houston-louis-vuitton-handbag-11126369.shtml"
"2178",2020-07-04,315,2020-07-03,320,29,"Louis Vuitton","No<U+00E9>","Fair condition","Cloth","Brown","Switzerland",26,23.5,18,0,0,0,0,"Fancy Lux",0,1,0,0,0,"10951753","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-10951753.shtml"
"2179",2020-06-04,315,2020-06-03,315,16,"Louis Vuitton","Deauville","Fair condition","Cloth","Brown","France",34,25.5,13.5,1,0,0,0,"Vestiaire Collective",0,1,0,0,0,"10574073","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-deauville-louis-vuitton-handbag-10574073.shtml"
"2180",2020-07-17,315,2020-05-19,450,34,"Louis Vuitton","Unknown Model","Good condition","Leather","Navy","Spain",28,18,14,0,0,0,0,"kewaybags",0,1,0,0,0,"10414318","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/navy-leather-louis-vuitton-handbag-10414318.shtml"
"2181",2020-05-20,315,2020-05-08,385,12,"Louis Vuitton","Unknown Model","Good condition","Leather","Black","France",0,0,0,0,0,0,0,"the brand collector",0,1,0,0,0,"10270480","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-louis-vuitton-handbag-10270480.shtml"
"2182",2020-05-15,315,2020-04-27,550,5,"Louis Vuitton","Unknown Model","Good condition","Leather","Red","Spain",33,30,0,0,0,0,0,"simona",0,1,0,0,0,"10109120","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-louis-vuitton-handbag-10109120.shtml"
"2183",2020-07-03,315,2020-03-27,650,37,"Louis Vuitton","Speedy","Fair condition","Cloth","Brown","Netherlands",17,21,30,0,0,0,0,"rotinda",0,0,0,0,0,"9804763","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-9804763.shtml"
"2184",2020-05-04,315,2020-02-26,420,51,"Louis Vuitton","Speedy","Good condition","Cloth","Multicolour","France",30,21,18,0,0,0,0,"amel",0,0,0,0,0,"9560194","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-speedy-louis-vuitton-handbag-9560194.shtml"
"2185",2020-06-16,315,2020-02-18,400,46,"Louis Vuitton","No<U+00E9>","Fair condition","Leather","Red","Switzerland",26,24,18,0,0,0,0,"Fancy Lux",0,1,0,0,0,"9488519","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-noe-louis-vuitton-handbag-9488519.shtml"
"2186",2020-06-29,315,2019-08-30,350,61,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","Italy",17,21,0,0,0,0,0,"Stefania",0,0,0,0,0,"8104715","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-8104715.shtml"
"2187",2020-09-12,307.5,2020-09-11,341.29,3,"Louis Vuitton","Salsa","Very good condition","Cloth","Brown","United Kingdom",25.4,38.1,5.1,0,1,0,0,"Amy",0,0,0,0,0,"11748251","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-salsa-louis-vuitton-handbag-11748251.shtml"
"2188",2020-09-15,307.5,2020-09-05,443.66,12,"Louis Vuitton","Saumur","Very good condition","Cloth","Brown","United Kingdom",30,24,0,0,0,0,0,"sophie",0,0,0,0,0,"11659895","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-saumur-louis-vuitton-handbag-11659895.shtml"
"2189",2020-08-11,316,2020-08-10,450,12,"Louis Vuitton","Beverly","Never worn","Leather","Black","Italy",28,13,5.5,0,0,0,0,"tiziana",0,0,0,0,0,"11354608","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-beverly-louis-vuitton-handbag-11354608.shtml"
"2190",2020-09-28,313.32,2020-07-23,374.13,89,"Louis Vuitton","Papillon","Good condition","Leather","Brown","Singapore",30.5,15,15,0,0,0,0,"Shaliza",0,0,0,0,0,"11165664","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-papillon-louis-vuitton-handbag-11165664.shtml"
"2191",2020-06-07,328,2020-04-28,420.78,20,"Louis Vuitton","Alma","Good condition","Leather","Brown","Poland",30,24,16,0,0,0,0,"ketevan",0,0,0,0,0,"10129543","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-alma-louis-vuitton-handbag-10129543.shtml"
"2192",2020-05-11,316.03,2020-03-03,344.1,28,"Louis Vuitton","Unknown Model","Very good condition","Leather","Red","Denmark",22.5,13.5,5.5,0,0,0,0,"Birgit Jeanette",0,0,0,0,0,"9608110","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-louis-vuitton-handbag-9608110.shtml"
"2193",2020-08-01,317,2020-06-12,495,77,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","Switzerland",30,18,20,0,0,0,0,"Fancy Lux",0,1,0,0,0,"10687315","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-10687315.shtml"
"2194",2020-05-31,317,2020-05-31,450,4,"Louis Vuitton","Spontini","Very good condition","Cloth","Brown","Germany",20,20,8,0,0,0,0,"Rebecca",0,0,0,0,0,"10534496","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-spontini-louis-vuitton-handbag-10534496.shtml"
"2195",2020-07-01,317,2020-04-07,428,159,"Louis Vuitton","Lexington","Good condition","Patent leather","Blue","Netherlands",20,11.5,3,0,0,0,0,"Sandra",0,0,0,0,0,"9897260","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-patent-leather-lexington-louis-vuitton-handbag-9897260.shtml"
"2196",2020-10-25,311.13,2020-10-11,352.23,4,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"12201758","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12201758.shtml"
"2197",2020-09-30,317.28,2020-09-18,317.01,11,"Louis Vuitton","Alma","Fair condition","Leather","Grey","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"11858903","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/grey-leather-alma-louis-vuitton-handbag-11858903.shtml"
"2198",2020-09-30,352.54,2020-08-25,317.01,16,"Louis Vuitton","Jasmin","Very good condition","Leather","Red","United States",10.2,40.6,17.8,0,0,0,0,"brie",0,0,0,0,0,"11518037","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-jasmin-louis-vuitton-handbag-11518037.shtml"
"2199",2020-09-14,311.39,2020-08-14,317.01,27,"Louis Vuitton","Petit No<U+00E9> trunk","Fair condition","Leather","Black","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"11409275","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-petit-noe-trunk-louis-vuitton-handbag-11409275.shtml"
"2200",2020-08-23,312.71,2020-08-14,317.01,5,"Louis Vuitton","Papillon","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"11408447","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-papillon-louis-vuitton-handbag-11408447.shtml"
"2201",2020-08-13,314.58,2020-08-07,317.01,4,"Louis Vuitton","Senlis","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"11341027","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-senlis-louis-vuitton-handbag-11341027.shtml"
"2202",2020-09-09,312.18,2020-08-07,396.26,177,"Louis Vuitton","Chantilly","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"11340202","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-chantilly-louis-vuitton-handbag-11340202.shtml"
"2203",2020-08-04,313.24,2020-08-04,330.22,50,"Louis Vuitton","Papillon","Very good condition","Cloth","Brown","United States",18,8,0,0,0,0,0,"Emily",0,0,0,0,0,"11302304","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-papillon-louis-vuitton-handbag-11302304.shtml"
"2204",2020-09-10,313.78,2020-08-01,352.23,5,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"11273592","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-11273592.shtml"
"2205",2020-08-19,310.87,2020-07-31,317.01,14,"Louis Vuitton","Deauville","Very good condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"11270690","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-deauville-louis-vuitton-handbag-11270690.shtml"
"2206",2020-07-22,322.27,2020-07-22,317.01,4,"Louis Vuitton","Speedy","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"11164909","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11164909.shtml"
"2207",2020-07-25,318.1,2020-07-21,317.01,13,"Louis Vuitton","Looping","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"11163206","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-looping-louis-vuitton-handbag-11163206.shtml"
"2208",2020-06-01,331.36,2020-06-01,317.01,5,"Louis Vuitton","N<U+00E9>oNo<U+00E9>","Good condition","Cloth","Brown","United Kingdom",24.9,34,0,0,0,0,0,"ezone",0,1,0,0,0,"10553785","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neonoe-louis-vuitton-handbag-10553785.shtml"
"2209",2020-05-22,335.45,2020-05-21,317.01,4,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"10437103","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-10437103.shtml"
"2210",2020-05-17,341.73,2020-05-12,317.01,46,"Louis Vuitton","Monceau","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"elady",0,1,0,0,0,"10305298","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-monceau-louis-vuitton-handbag-10305298.shtml"
"2211",2020-05-23,338.41,2020-04-21,317.01,33,"Louis Vuitton","No<U+00E9>","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"10052541","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-10052541.shtml"
"2212",2020-07-30,316.74,2019-07-01,634.02,4,"Louis Vuitton","Unknown Model","Good condition","Leather","Black","United States",10,23,0,0,0,0,0,"bagriculture",0,1,0,0,0,"7791063","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-louis-vuitton-handbag-7791063.shtml"
"2213",2020-05-28,335.73,2019-06-04,406.83,34,"Louis Vuitton","Saumur","Good condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"7644885","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-saumur-louis-vuitton-handbag-7644885.shtml"
"2214",2020-08-03,317.75,2020-07-16,739.46,30,"Louis Vuitton","Alma","Fair condition","Cloth","Brown","United Kingdom",32,25,16,0,0,0,0,"gg",0,0,0,0,0,"11066021","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-alma-louis-vuitton-handbag-11066021.shtml"
"2215",2020-05-21,320.03,2020-05-20,317.4,29,"Louis Vuitton","Unknown Model","Very good condition","Cloth","Other","United Kingdom",16.5,13.2,5.8,0,0,0,0,"despina",0,0,0,0,0,"10420590","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-louis-vuitton-handbag-10420590.shtml"
"2216",2020-08-21,316.34,2020-03-04,1933.96,7,"Louis Vuitton","Lockit","Good condition","Leather","Black","United Kingdom",38.1,27.9,17.8,0,0,0,0,"sophia",0,0,0,0,0,"9585368","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-lockit-louis-vuitton-handbag-9585368.shtml"
"2217",2020-08-24,318,2020-08-18,330,15,"Louis Vuitton","Looping","Fair condition","Cloth","Other","Italy",24,21.5,10,0,0,0,0,"barbara",0,0,0,0,0,"11432430","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-looping-louis-vuitton-handbag-11432430.shtml"
"2218",2020-07-25,318,2018-11-05,399,32,"Louis Vuitton","Papillon","Good condition","Cloth","Brown","Austria",30,15,15,0,0,0,0,"marjeta",0,0,0,0,0,"6501732","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-papillon-louis-vuitton-handbag-6501732.shtml"
"2219",2020-09-24,316.32,2020-09-11,397.63,20,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","Hong Kong",30,22,17,0,0,0,0,"chan",0,0,0,0,0,"11743661","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11743661.shtml"
"2220",2020-07-05,329.28,2020-07-05,363.56,21,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","Hong Kong",25,19,15,0,0,0,0,"jessie",0,0,0,0,0,"10962401","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-10962401.shtml"
"2221",2020-06-27,329.89,2020-06-27,318.11,7,"Louis Vuitton","Tivoli","Fair condition","Cloth","Brown","Hong Kong",32,24,20,0,0,0,0,"kate",0,0,0,0,0,"10874289","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-tivoli-louis-vuitton-handbag-10874289.shtml"
"2222",2020-05-09,341.46,2020-05-06,318.11,67,"Louis Vuitton","Delightful","Fair condition","Cloth","Brown","Hong Kong",38,27.5,12,1,0,0,0,"eva",0,0,0,0,0,"10231134","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-delightful-louis-vuitton-handbag-10231134.shtml"
"2223",2020-07-08,327.8,2020-06-06,396.26,2,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Yellow","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"10616953","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-cloth-louis-vuitton-handbag-10616953.shtml"
"2224",2020-10-15,316.08,2020-10-15,318.53,6,"Louis Vuitton","Florentine","Good condition","Cloth","Brown","United Kingdom",18,11,4,0,0,0,0,"Marie",0,0,0,0,0,"12264010","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-florentine-louis-vuitton-handbag-12264010.shtml"
"2225",2020-09-30,314.69,2020-09-28,455.05,35,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","Netherlands",30,21,17,1,1,0,0,"Sophia",0,0,0,0,0,"12003221","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-12003221.shtml"
"2226",2020-06-29,315.73,2020-06-19,535.82,3,"Louis Vuitton","Bosphore","Good condition","Cloth","Brown","United Kingdom",0,0,0,0,0,0,0,"haute",0,1,0,0,0,"10795231","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-bosphore-louis-vuitton-handbag-10795231.shtml"
"2227",2020-06-16,319.24,2020-06-13,364.04,23,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","United Kingdom",25,19,16,0,0,0,0,"ug",0,0,0,0,0,"10694867","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-10694867.shtml"
"2228",2020-06-17,319.6,2020-06-07,398.17,27,"Louis Vuitton","Ellipse","Good condition","Cloth","Brown","United Kingdom",12.7,30.5,0,0,0,0,0,"laura",0,0,0,0,0,"10623484","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-ellipse-louis-vuitton-handbag-10623484.shtml"
